lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag,prediction_label,prediction_score
34.0273,-118.1948,8,3,0,7,0,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.9763,-118.2838,9,3,0,6,0,0,1.0
33.9043,-118.3918,0,3,0,18,0,0,1.0
33.9583,-118.1398,11,2,0,15,0,0,1.0
34.0343,-118.2758,6,4,0,1,1,1,1.0
33.9773,-118.4788,5,2,0,21,0,1,1.0
33.8653,-118.3128,3,4,0,18,0,0,1.0
33.8683,-118.3818,8,4,0,20,1,1,1.0
34.0443,-118.2698,7,4,0,0,1,1,0.6061
34.0323,-118.2708,10,1,0,1,1,1,1.0
34.0523,-118.1568,6,3,0,11,0,0,1.0
33.8523,-118.1668,2,2,0,21,0,1,1.0
33.9093,-118.4338,3,4,0,21,1,1,1.0
33.8463,-118.2228,3,4,1,20,1,0,1.0
33.9013,-118.1668,5,4,0,17,1,0,1.0
34.0443,-118.2698,0,5,1,0,1,0,1.0
34.0213,-118.4268,5,3,0,15,0,0,1.0
34.0083,-118.2608,8,3,0,3,0,1,1.0
34.0313,-118.4608,0,5,0,19,0,1,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
34.0443,-118.2698,5,2,0,0,0,1,0.6842
33.9093,-118.1848,1,1,0,15,1,1,1.0
33.9873,-118.3978,10,2,1,14,1,1,1.0
33.8273,-118.2828,4,5,1,21,0,1,1.0
33.9063,-118.3918,10,2,0,18,0,0,1.0
34.0323,-118.2888,4,4,0,2,0,0,1.0
33.9373,-118.1098,7,2,0,19,0,0,1.0
33.9753,-118.0768,9,3,1,20,0,0,1.0
33.8963,-118.1788,11,3,0,17,1,0,1.0
34.0443,-118.2698,11,3,0,0,1,1,0.75
34.0043,-118.1808,5,3,1,9,0,1,1.0
33.8763,-118.1568,4,1,0,20,1,0,1.0
33.8523,-118.1648,8,3,0,21,0,1,1.0
33.8933,-118.2088,6,3,0,16,0,0,1.0
33.8993,-118.1958,1,3,0,16,0,1,1.0
33.8973,-118.1648,10,2,0,18,0,0,1.0
34.0443,-118.2698,10,2,0,0,0,1,0.7037
33.9503,-118.1968,4,5,1,11,1,1,1.0
34.0443,-118.2698,7,1,0,0,0,1,0.5625
34.0323,-118.3888,3,2,0,11,0,0,1.0
34.0443,-118.2698,5,1,0,0,0,1,0.5833
34.0413,-118.4148,7,2,0,14,0,0,1.0
34.0373,-118.2498,4,1,0,2,0,1,1.0
34.0443,-118.1058,4,5,0,16,0,1,1.0
33.8823,-118.1888,3,4,0,18,0,0,1.0
34.0213,-118.4288,8,2,0,16,1,1,1.0
34.0443,-118.2698,2,2,0,0,1,1,0.72
34.0243,-118.2808,7,4,0,2,1,1,1.0
34.0223,-118.1948,7,3,0,7,0,1,1.0
33.9793,-118.3688,11,3,0,11,0,1,1.0
34.0443,-118.2698,7,4,0,0,1,1,0.6061
33.8663,-118.3648,2,4,0,20,0,0,1.0
34.0443,-118.2698,8,1,0,0,1,1,0.587
33.9893,-118.3808,0,1,0,12,1,0,1.0
33.9643,-118.1878,6,1,0,11,1,1,1.0
33.9453,-118.2328,8,3,0,10,0,0,1.0
33.9143,-118.1378,10,1,0,18,1,0,1.0
33.9393,-118.3898,5,3,0,15,1,1,1.0
34.0443,-118.1598,3,4,0,11,1,0,1.0
33.8963,-118.4048,3,1,0,20,0,0,1.0
33.8843,-118.1158,8,3,0,22,1,0,1.0
34.0443,-118.2698,0,2,0,0,1,1,0.5323
34.0303,-118.2528,3,4,0,2,1,0,1.0
34.0353,-118.1648,2,1,0,10,0,1,1.0
33.9473,-118.2488,7,4,0,9,0,1,1.0
34.0443,-118.2698,11,3,0,0,1,1,0.75
33.9063,-118.1728,6,3,0,16,1,0,1.0
33.8333,-118.2628,6,2,0,21,0,1,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.9863,-118.1848,10,1,0,10,1,0,1.0
33.8473,-118.1588,2,2,0,22,1,1,1.0
34.0133,-118.2088,1,4,1,6,1,0,1.0
33.9263,-118.1848,5,1,0,14,0,1,1.0
33.9763,-118.3328,11,2,0,9,0,1,1.0
34.0443,-118.1058,2,2,0,16,0,1,1.0
33.9063,-118.1428,11,3,0,18,0,0,1.0
34.0443,-118.2698,8,4,0,0,1,1,0.5897
33.8753,-118.3418,8,3,0,18,0,0,1.0
33.8633,-118.2908,9,1,0,18,0,1,1.0
34.0533,-118.1088,10,3,0,16,0,0,1.0
34.0403,-118.2668,7,1,0,0,0,1,1.0
33.8753,-118.2948,0,2,1,17,0,1,1.0
34.0133,-118.0718,0,4,0,20,1,0,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.9453,-118.1718,7,3,0,13,1,0,1.0
34.0143,-118.1338,9,3,0,13,0,0,1.0
34.0413,-118.2468,2,1,0,2,0,0,1.0
33.9083,-118.1918,4,4,0,15,0,1,1.0
33.9013,-118.4088,5,3,0,19,0,0,1.0
34.0253,-118.3188,0,2,0,5,0,0,1.0
33.9103,-118.4568,4,4,0,23,0,0,1.0
33.9683,-118.3328,4,3,0,9,0,1,1.0
33.8933,-118.3748,1,4,0,18,0,1,1.0
34.0273,-118.0838,5,4,0,18,1,1,1.0
33.8693,-118.1488,7,2,0,21,1,0,1.0
33.9593,-118.2158,2,5,1,10,0,0,1.0
34.0403,-118.4588,0,4,0,18,0,0,1.0
33.9073,-118.3578,11,4,1,16,1,0,1.0
34.0443,-118.2698,9,1,0,0,1,1,0.6481
34.0443,-118.2698,10,1,0,0,1,1,0.5641
33.9953,-118.2708,10,3,0,4,0,1,1.0
34.0503,-118.4438,5,2,0,17,0,0,1.0
33.9113,-118.3238,7,3,0,14,1,1,1.0
33.9703,-118.1618,7,3,0,13,0,1,1.0
34.0083,-118.2108,0,1,0,6,0,0,1.0
34.0443,-118.2698,6,4,0,0,1,1,0.7941
33.9513,-118.3118,8,1,1,10,1,0,1.0
34.0013,-118.2228,5,3,0,6,1,1,1.0
33.9343,-118.4568,7,3,0,21,0,0,1.0
33.9073,-118.2308,3,1,0,14,1,1,1.0
33.9173,-118.1338,7,4,1,18,1,0,1.0
33.9373,-118.2678,10,1,0,10,0,0,1.0
33.9623,-118.1758,3,2,0,12,1,1,1.0
33.9013,-118.3508,11,3,0,16,1,0,1.0
34.0443,-118.2698,7,3,0,0,1,1,0.7447
34.0443,-118.2698,7,1,1,0,0,1,0.9
34.0753,-118.1548,10,1,1,11,1,0,1.0
33.9593,-118.4188,11,1,0,17,1,0,1.0
33.8763,-118.3448,0,3,0,18,1,1,1.0
34.0443,-118.2698,0,3,0,0,0,1,0.5231
33.8483,-118.3098,10,1,0,20,0,0,1.0
33.9053,-118.3788,0,2,0,17,0,1,1.0
33.9833,-118.2038,4,3,0,8,0,0,1.0
34.0443,-118.2698,2,2,0,0,0,1,0.72
34.0443,-118.2698,7,2,0,0,1,1,0.7917
33.9613,-118.2698,1,2,0,8,1,0,1.0
34.0163,-118.2678,3,1,0,2,1,1,1.0
34.0443,-118.2698,7,3,1,0,1,0,0.5
34.0443,-118.2698,1,2,0,0,0,1,0.6154
33.8733,-118.2028,1,4,0,18,0,1,1.0
33.9733,-118.1058,5,1,0,17,1,0,1.0
33.8473,-118.2688,9,3,0,19,0,0,1.0
33.9503,-118.4148,5,3,0,17,1,0,1.0
33.9093,-118.2678,4,2,0,13,1,1,1.0
33.9843,-118.1968,4,2,0,9,1,0,1.0
33.9173,-118.3108,4,2,0,13,1,0,1.0
34.0443,-118.2698,6,3,0,0,1,1,0.6852
33.9623,-118.2488,8,1,0,8,0,1,1.0
34.0323,-118.2928,7,2,0,2,0,0,1.0
33.9243,-118.2628,2,2,1,12,1,1,1.0
34.0213,-118.1518,5,2,0,12,0,0,1.0
33.8333,-118.3698,7,1,0,23,1,0,1.0
33.9913,-118.2668,10,1,1,5,1,0,1.0
34.0373,-118.1748,4,3,0,9,1,1,1.0
33.9123,-118.3348,6,1,1,14,0,1,1.0
34.0443,-118.2698,5,2,0,0,1,1,0.6842
34.0443,-118.2698,6,1,1,0,1,1,0.6667
33.9033,-118.3818,6,1,0,18,0,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0443,-118.2698,6,2,1,0,0,0,0.5
34.0793,-118.1348,5,3,0,13,1,1,1.0
33.8733,-118.2078,10,2,0,18,0,1,1.0
34.0373,-118.2928,2,4,0,2,0,0,1.0
34.0233,-118.2108,2,2,0,6,1,0,1.0
33.8723,-118.2058,6,2,1,18,1,1,1.0
33.8993,-118.1388,8,1,0,19,0,0,1.0
34.0133,-118.2148,7,3,1,6,0,0,1.0
34.0443,-118.2698,11,2,0,0,0,1,0.7727
33.9153,-118.1368,5,3,0,18,0,1,1.0
34.0553,-118.1108,8,3,0,15,1,1,1.0
34.0443,-118.2698,0,4,0,0,1,1,0.614
34.0443,-118.2698,8,1,0,0,0,1,0.587
33.9533,-118.2378,5,4,1,9,1,1,1.0
33.9973,-118.1368,6,4,0,14,1,0,1.0
34.0443,-118.2698,11,3,1,0,1,0,0.5
33.9113,-118.2928,6,2,0,13,1,0,1.0
33.8323,-118.2798,1,1,1,21,1,0,1.0
34.0443,-118.2698,0,1,0,0,0,1,0.5862
34.0443,-118.2698,2,2,1,0,0,1,0.5714
34.0383,-118.2828,1,4,0,1,0,0,1.0
33.9443,-118.2078,0,3,0,11,0,1,1.0
34.0443,-118.2698,3,3,0,0,1,1,0.6087
34.0213,-118.2698,6,3,0,2,1,1,1.0
34.0163,-118.1268,3,4,0,14,0,0,1.0
33.8983,-118.1598,5,1,0,18,1,1,1.0
33.9513,-118.1268,0,4,0,17,0,1,1.0
34.0013,-118.2648,4,2,1,4,1,0,1.0
33.9863,-118.2468,4,3,1,6,0,0,1.0
33.8933,-118.1368,4,2,0,20,0,0,1.0
33.9083,-118.1888,1,3,0,15,0,0,1.0
33.8803,-118.1298,2,3,0,21,0,0,1.0
33.9593,-118.4018,1,1,0,15,1,0,1.0
34.0443,-118.2698,0,2,0,0,0,1,0.5323
33.9723,-118.1648,4,1,0,12,1,0,1.0
33.9263,-118.0898,5,4,0,21,1,0,1.0
34.0353,-118.3558,10,3,0,8,0,1,1.0
33.9123,-118.1338,0,2,0,18,0,0,1.0
34.0003,-118.3438,9,1,0,8,0,0,1.0
33.8693,-118.2378,0,2,1,17,0,1,1.0
33.8943,-118.3028,7,3,0,15,1,1,1.0
34.0443,-118.2698,8,3,0,0,1,1,0.6604
34.0303,-118.0658,3,2,1,20,0,0,1.0
33.9913,-118.3518,11,4,1,9,0,1,1.0
33.9663,-118.2278,9,3,0,8,0,0,1.0
33.9673,-118.3158,4,3,0,8,1,0,1.0
33.9923,-118.2658,0,1,0,5,0,1,1.0
33.9963,-118.4338,0,3,0,17,0,0,1.0
34.0023,-118.2678,5,1,0,4,1,1,1.0
34.0443,-118.2698,9,1,0,0,0,1,0.6481
34.0283,-118.2538,2,1,0,2,0,1,1.0
34.0443,-118.2698,0,2,0,0,1,1,0.5323
34.0263,-118.1088,3,2,0,16,1,0,1.0
33.8543,-118.3208,2,1,0,19,0,1,1.0
34.0313,-118.2688,10,4,1,1,0,0,1.0
33.9143,-118.4258,6,3,0,20,1,1,1.0
33.9403,-118.1558,4,1,0,15,1,0,1.0
33.8693,-118.1778,2,2,0,19,1,0,1.0
34.0443,-118.2698,7,2,0,0,1,1,0.7917
34.0443,-118.2698,11,4,0,0,0,0,0.5
33.9813,-118.2698,7,2,0,6,0,0,1.0
33.9633,-118.2948,4,3,0,8,0,0,1.0
33.9533,-118.2858,7,1,0,9,0,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
33.9623,-118.2328,1,4,0,8,1,0,1.0
33.9203,-118.1638,3,3,0,16,0,0,1.0
34.0443,-118.2698,4,2,0,0,1,1,0.5273
33.8393,-118.1838,2,4,1,22,0,0,1.0
33.9003,-118.1238,3,3,0,20,0,0,1.0
33.8483,-118.3278,2,3,0,20,0,0,1.0
33.8483,-118.1668,11,4,0,22,0,0,1.0
34.0423,-118.1528,3,1,0,11,1,0,1.0
34.0443,-118.2698,10,2,0,0,1,1,0.7037
33.9073,-118.3618,0,1,0,16,0,1,1.0
33.9093,-118.3668,11,3,0,16,0,1,1.0
34.0443,-118.2698,2,2,0,0,1,1,0.72
33.9303,-118.2698,1,1,0,11,0,0,1.0
34.0223,-118.1258,0,1,0,14,0,0,1.0
33.9293,-118.3708,1,2,0,15,1,0,1.0
33.8413,-118.1958,2,1,0,21,0,0,1.0
33.9153,-118.3818,4,2,0,17,0,1,1.0
33.9533,-118.4188,9,2,0,17,0,0,1.0
34.0103,-118.2858,7,1,0,3,0,0,1.0
33.9783,-118.1958,3,2,0,9,1,0,1.0
34.0443,-118.2698,5,4,0,0,1,1,0.6216
33.9553,-118.1668,0,2,0,13,0,1,1.0
34.0443,-118.2698,1,3,0,0,1,1,0.5116
33.8813,-118.1548,7,1,0,19,0,0,0.5
34.0483,-118.4588,10,1,0,18,0,1,1.0
33.9453,-118.1258,2,2,0,17,1,0,1.0
33.8693,-118.1398,6,1,0,21,0,0,1.0
34.0423,-118.2188,2,1,0,5,1,1,1.0
34.0113,-118.2778,10,3,0,3,0,0,1.0
33.9593,-118.1968,7,1,0,11,0,0,1.0
33.8903,-118.2718,2,3,0,15,0,0,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
33.8883,-118.4258,0,4,0,22,0,0,1.0
33.9473,-118.1968,5,4,0,12,0,0,1.0
33.8883,-118.3718,10,4,0,18,0,0,1.0
34.0253,-118.2658,8,1,0,1,1,0,1.0
33.9233,-118.2498,2,3,0,12,1,0,1.0
33.8683,-118.3778,9,1,0,20,0,1,1.0
33.9043,-118.2658,1,3,1,14,1,1,1.0
34.0443,-118.2698,10,4,0,0,0,0,0.5714
34.0443,-118.2028,10,2,0,6,0,1,1.0
33.9963,-118.4278,7,3,0,16,0,0,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
34.0443,-118.2698,5,1,0,0,1,1,0.5833
33.9863,-118.1368,4,2,0,14,1,1,1.0
34.0443,-118.2698,2,5,0,0,1,1,0.75
33.9883,-118.2998,8,2,0,6,1,1,1.0
34.0183,-118.1088,8,4,0,16,0,0,1.0
34.0443,-118.2698,4,3,1,0,1,1,0.6667
34.0443,-118.3508,9,4,1,8,0,0,1.0
33.9473,-118.2028,8,4,0,11,0,1,1.0
34.0343,-118.1028,7,2,0,16,0,1,1.0
34.0103,-118.3318,4,4,1,7,1,0,1.0
34.0283,-118.4388,5,3,0,16,0,1,1.0
34.0413,-118.2728,8,1,0,0,1,0,1.0
34.0443,-118.2698,4,3,0,0,0,1,0.5882
33.9183,-118.3978,1,2,0,17,0,1,1.0
34.0443,-118.2698,9,4,0,0,0,1,0.6
33.9873,-118.1258,8,1,0,15,0,0,1.0
33.8573,-118.1448,9,3,0,22,1,0,1.0
33.9833,-118.3418,4,2,0,9,0,0,1.0
33.9083,-118.1998,4,4,0,15,1,0,1.0
34.0323,-118.4428,7,3,0,17,0,0,1.0
34.0133,-118.2148,2,4,0,6,1,0,1.0
34.0413,-118.2918,7,3,0,2,0,1,1.0
34.0443,-118.2698,3,4,0,0,0,1,0.6047
34.0443,-118.2698,0,1,0,0,0,1,0.5862
34.0443,-118.2698,5,4,0,0,1,1,0.6216
33.9843,-118.3038,1,3,0,6,1,1,1.0
34.0213,-118.2458,4,4,0,3,0,0,1.0
34.0493,-118.2688,10,1,0,0,1,0,1.0
33.9793,-118.2118,1,4,0,8,1,0,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
34.0443,-118.2698,3,2,0,0,0,1,0.6613
34.0443,-118.2698,1,1,0,0,1,0,0.5
33.9473,-118.1058,7,4,0,19,1,0,1.0
34.0403,-118.3348,0,2,1,6,0,1,1.0
34.0183,-118.2628,0,3,0,2,0,0,1.0
33.9623,-118.0818,5,4,0,20,0,1,1.0
33.9863,-118.0858,1,3,0,19,1,1,1.0
34.0213,-118.3748,6,3,0,10,1,1,1.0
34.0443,-118.2698,11,2,0,0,1,1,0.7727
33.9873,-118.3868,2,4,0,13,0,0,1.0
33.8823,-118.2168,7,1,0,17,0,1,1.0
33.9653,-118.4468,2,4,0,19,1,0,1.0
33.8993,-118.1858,10,1,0,16,0,1,1.0
33.9033,-118.4308,5,2,0,21,1,0,1.0
34.0443,-118.2698,3,4,0,0,1,1,0.6047
33.8673,-118.1938,0,1,0,19,1,0,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.8683,-118.2688,3,4,0,17,0,1,1.0
33.9433,-118.1638,2,1,0,14,0,0,1.0
34.0363,-118.2698,8,1,0,0,1,1,1.0
34.0573,-118.4718,8,3,0,20,0,0,1.0
34.0443,-118.2698,6,1,1,0,1,1,0.6667
33.9683,-118.1028,4,2,0,18,0,0,1.0
34.0133,-118.2128,1,3,0,6,1,1,1.0
33.8803,-118.2028,2,1,0,17,0,1,1.0
33.8553,-118.2438,0,3,0,19,0,0,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.8833,-118.3928,0,2,0,20,0,0,1.0
34.0043,-118.0858,7,4,0,18,0,0,1.0
34.0443,-118.2698,2,4,0,0,1,1,0.7188
33.8843,-118.1948,9,3,0,17,0,1,1.0
33.9383,-118.2628,9,2,0,10,0,1,1.0
33.9073,-118.1618,2,2,0,17,0,0,1.0
33.8393,-118.2348,2,2,0,20,0,0,1.0
34.0473,-118.0808,5,2,0,18,1,0,1.0
34.0383,-118.4328,10,1,0,16,0,0,1.0
34.0443,-118.2698,3,2,0,0,0,1,0.6613
34.0313,-118.4188,6,4,0,14,1,1,1.0
34.0273,-118.1648,7,1,0,10,1,0,1.0
33.9033,-118.3518,10,1,0,16,1,0,1.0
34.0213,-118.2638,10,3,0,2,1,0,1.0
33.8963,-118.1168,7,4,0,21,1,1,1.0
34.0473,-118.4718,8,4,0,20,1,1,1.0
33.9153,-118.4088,10,3,0,18,1,0,1.0
33.9453,-118.4548,8,3,0,20,0,0,1.0
33.9393,-118.3028,3,2,0,11,0,0,1.0
34.0503,-118.4248,6,1,0,15,1,1,1.0
33.9483,-118.2368,0,1,0,10,0,0,1.0
34.0573,-118.4128,11,4,0,14,1,1,1.0
34.0333,-118.1178,11,1,0,15,1,1,1.0
33.8743,-118.1618,0,3,0,20,1,1,1.0
34.0373,-118.3898,3,3,0,12,0,1,1.0
34.0303,-118.2658,9,3,0,1,1,0,1.0
34.0443,-118.2698,1,3,0,0,1,1,0.5116
33.9813,-118.2308,4,4,0,7,0,0,1.0
33.8723,-118.2568,5,3,0,17,0,0,1.0
33.9363,-118.4168,2,1,0,18,1,1,1.0
34.0353,-118.4038,10,1,0,13,1,0,1.0
34.0443,-118.2698,3,2,0,0,0,1,0.6613
33.8203,-118.2418,9,3,0,22,0,0,1.0
33.9813,-118.1508,10,2,0,13,0,1,1.0
33.8953,-118.2808,3,3,0,14,1,0,1.0
33.8493,-118.3268,2,1,0,20,1,1,1.0
33.9293,-118.1688,8,3,0,15,0,1,1.0
33.8583,-118.3368,4,3,0,19,0,1,1.0
33.8423,-118.2618,4,4,0,20,0,1,1.0
34.0293,-118.0858,3,3,0,18,0,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.8733,-118.3548,1,2,0,19,0,1,1.0
34.0443,-118.2698,10,1,1,0,1,1,0.75
33.8403,-118.2438,3,4,0,20,1,0,1.0
34.0293,-118.3518,2,3,1,8,0,0,1.0
33.9803,-118.3268,7,3,0,8,1,1,1.0
34.0473,-118.1618,2,1,0,10,0,1,1.0
34.0383,-118.4638,3,2,0,19,1,1,1.0
33.8683,-118.2288,3,4,0,18,1,1,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
34.0483,-118.3638,4,4,0,9,0,1,1.0
33.9253,-118.2168,1,2,0,13,1,0,1.0
34.0403,-118.1588,2,1,0,11,0,1,1.0
34.0293,-118.4518,10,2,0,18,0,0,1.0
34.0443,-118.2698,4,5,0,0,0,1,0.7143
34.0383,-118.1728,9,1,0,9,1,0,1.0
34.0163,-118.2598,5,3,0,2,1,1,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
34.0503,-118.4788,5,2,0,20,1,0,1.0
33.9943,-118.3758,7,4,0,11,1,0,1.0
33.8353,-118.2538,5,2,0,20,1,0,1.0
34.0493,-118.2568,10,4,0,1,1,0,1.0
33.9783,-118.2468,9,3,0,6,0,1,1.0
33.8733,-118.1808,6,4,0,19,1,0,1.0
33.9103,-118.2218,0,3,0,14,0,0,1.0
33.9013,-118.3428,3,2,0,16,0,1,1.0
33.9833,-118.4178,2,3,0,16,0,1,1.0
33.8933,-118.2628,3,3,0,15,0,0,1.0
34.0083,-118.3448,10,1,0,8,0,1,1.0
34.0443,-118.2698,11,1,0,0,1,1,0.6667
34.0413,-118.2658,6,3,0,0,1,1,1.0
33.8953,-118.3978,4,1,0,19,1,0,1.0
34.0443,-118.2698,6,3,0,0,0,1,0.6852
34.0443,-118.2698,1,3,0,0,1,1,0.5116
33.8773,-118.1408,1,2,1,21,0,1,1.0
33.9043,-118.1498,8,3,0,18,0,1,1.0
33.9473,-118.4008,10,2,0,16,0,1,1.0
34.0443,-118.2698,1,5,1,0,1,1,1.0
34.0183,-118.2498,3,4,0,3,0,1,1.0
34.0143,-118.1648,10,3,0,10,1,1,1.0
33.9623,-118.4458,0,2,0,19,0,1,1.0
34.0433,-118.2698,4,1,0,0,1,1,0.675
33.9293,-118.2308,1,3,0,12,0,1,1.0
33.8783,-118.2758,2,4,0,16,1,0,1.0
34.0443,-118.2698,1,3,1,0,0,1,0.75
33.9213,-118.1528,2,1,0,16,0,1,1.0
33.8813,-118.2628,6,1,1,16,1,0,1.0
34.0083,-118.2948,5,2,0,4,1,1,1.0
33.9553,-118.3128,9,4,1,9,0,0,1.0
33.9303,-118.2698,5,3,0,11,0,1,1.0
33.8863,-118.4208,7,3,0,21,1,1,1.0
34.0243,-118.3018,4,2,0,3,0,1,1.0
33.9433,-118.1338,7,3,0,16,0,0,1.0
34.0443,-118.2698,6,2,1,0,1,0,0.5
34.0443,-118.2698,6,4,0,0,0,1,0.7941
33.8963,-118.3638,7,1,0,17,0,0,1.0
33.9263,-118.2468,2,5,0,12,0,0,1.0
34.0443,-118.2698,7,4,0,0,1,1,0.6061
33.9263,-118.4288,2,4,0,19,0,0,1.0
34.0113,-118.3288,3,4,0,6,0,1,1.0
33.9913,-118.3658,6,4,1,10,1,0,1.0
33.8343,-118.2748,11,1,0,21,0,1,1.0
34.0443,-118.2698,5,1,1,0,0,1,0.6
33.9533,-118.1058,6,1,0,18,0,1,1.0
34.0443,-118.2698,4,4,0,0,0,1,0.5435
34.0423,-118.3748,4,2,0,10,0,0,1.0
33.8393,-118.2818,3,3,0,20,0,1,1.0
33.8453,-118.3638,0,4,0,22,0,0,1.0
33.9673,-118.3588,9,2,0,11,1,0,1.0
33.9783,-118.2748,9,1,0,6,0,1,1.0
34.0503,-118.1028,8,3,0,16,0,0,1.0
34.0443,-118.2698,7,3,0,0,0,1,0.7447
33.9553,-118.1728,11,4,0,13,0,1,1.0
34.0443,-118.2698,10,4,0,0,0,0,0.5714
34.0393,-118.0758,5,4,0,19,1,1,1.0
33.9293,-118.4128,4,2,0,18,1,0,1.0
33.8803,-118.1258,6,1,0,21,1,0,1.0
34.0443,-118.2698,3,1,1,0,1,1,0.6
33.9863,-118.2748,10,4,0,5,1,1,1.0
34.0443,-118.4338,1,4,1,16,0,1,1.0
34.0443,-118.2698,11,3,0,0,1,1,0.75
33.9403,-118.4538,0,3,0,21,0,0,1.0
33.8113,-118.2298,7,3,0,23,1,0,1.0
33.8413,-118.2658,2,2,1,20,0,1,1.0
33.8353,-118.3398,7,1,0,22,0,1,1.0
34.0133,-118.1228,8,1,1,15,0,0,1.0
33.9993,-118.0958,3,1,0,17,1,1,1.0
33.8923,-118.1618,0,3,0,18,0,1,1.0
34.0233,-118.1108,10,3,0,16,0,0,1.0
34.0073,-118.2778,5,4,0,3,1,0,1.0
33.8523,-118.2078,11,1,0,20,1,0,1.0
34.0413,-118.2408,3,3,0,2,1,0,1.0
33.9763,-118.4538,3,4,0,19,0,1,1.0
33.9343,-118.1348,3,2,0,17,1,0,1.0
34.0163,-118.3898,7,3,0,12,0,1,1.0
34.0163,-118.1978,0,4,0,7,1,0,1.0
34.0143,-118.1698,6,3,0,10,1,1,1.0
34.0243,-118.2468,8,3,0,3,1,0,1.0
34.0443,-118.2698,10,4,0,0,1,0,0.5714
34.0413,-118.2568,3,1,0,1,1,1,1.0
33.9993,-118.2248,2,2,0,6,1,0,1.0
34.0013,-118.2518,11,3,0,4,0,0,1.0
34.0443,-118.2698,11,3,0,0,0,1,0.75
33.9903,-118.1988,9,1,1,8,0,1,1.0
34.0483,-118.1408,2,1,0,12,0,1,1.0
34.0323,-118.2768,4,4,0,1,1,0,1.0
33.8933,-118.1298,4,3,1,20,0,0,1.0
34.0193,-118.2028,9,3,0,7,1,0,1.0
33.9193,-118.4388,0,4,0,21,0,1,1.0
33.8763,-118.3778,4,4,0,19,0,0,1.0
33.9923,-118.2698,6,1,1,5,0,0,1.0
33.8633,-118.1698,11,1,0,20,1,1,1.0
33.9963,-118.4468,11,2,0,18,0,1,1.0
33.8913,-118.3618,2,1,0,17,1,1,1.0
33.8713,-118.2048,0,4,0,18,0,1,1.0
34.0073,-118.1698,5,1,0,10,0,0,1.0
33.8433,-118.2638,2,1,0,20,0,0,1.0
33.9553,-118.1698,9,3,0,13,1,1,1.0
33.9393,-118.4178,8,1,0,18,1,0,1.0
33.8373,-118.2858,3,3,0,20,0,0,1.0
34.0393,-118.4148,5,1,1,14,0,0,1.0
33.9303,-118.1928,5,4,1,13,0,0,1.0
34.0443,-118.2698,2,2,1,0,0,1,0.5714
33.9883,-118.1468,11,1,0,13,1,1,1.0
34.0043,-118.3268,9,2,0,6,1,0,1.0
34.0443,-118.2698,4,3,0,0,1,1,0.5882
34.0593,-118.3998,4,4,0,13,1,1,1.0
33.8713,-118.3828,10,1,0,20,1,1,1.0
34.0333,-118.2408,10,3,0,3,1,0,1.0
33.8663,-118.2188,8,3,0,18,0,0,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
34.0443,-118.2698,2,1,0,0,1,1,0.678
33.9453,-118.4038,1,3,0,16,1,0,1.0
33.8863,-118.2858,6,4,0,15,0,0,1.0
34.0443,-118.2698,7,3,0,0,1,1,0.7447
33.9593,-118.2058,10,2,0,10,0,0,1.0
33.8933,-118.3768,0,2,0,18,0,1,1.0
34.0523,-118.2828,4,2,0,1,0,0,1.0
33.9473,-118.2688,11,1,0,9,1,1,1.0
33.9963,-118.1668,3,1,0,11,1,1,1.0
33.8913,-118.1708,7,1,0,18,0,0,1.0
33.9983,-118.2878,5,2,0,4,1,0,1.0
33.9363,-118.3998,11,3,0,16,0,0,1.0
33.8413,-118.2438,4,3,0,20,1,0,1.0
34.0353,-118.2658,3,3,0,0,1,1,1.0
33.9533,-118.2188,5,3,0,10,1,1,1.0
34.0483,-118.1508,1,2,0,11,0,1,1.0
34.0443,-118.2698,9,1,0,0,1,1,0.6481
34.0083,-118.2648,11,1,0,3,1,0,1.0
33.9503,-118.0928,10,1,0,20,1,1,1.0
33.9533,-118.3798,10,2,1,14,1,1,1.0
33.9533,-118.2608,0,1,0,9,1,1,1.0
34.0363,-118.4568,7,3,0,18,0,1,1.0
34.0213,-118.1978,5,1,1,7,0,0,1.0
34.0303,-118.2528,8,4,0,2,0,0,1.0
34.0253,-118.4628,1,4,0,19,1,0,1.0
34.0263,-118.1698,6,3,0,10,0,1,1.0
33.9883,-118.2778,5,3,0,5,1,1,1.0
34.0443,-118.2698,1,2,0,0,1,1,0.6154
34.0423,-118.4398,8,3,0,17,0,0,1.0
